YEAR	indstr	pop	pct	chgfrmFirst	stateName	stateAbbr	maxInd
1940	Educational services and public administration	70114	0.062307328	0	Wisconsin	WI	
1940	Health care and social services	21014	0.018674248	0	Wisconsin	WI	
1940	Information, financial activities, and real estate	40444	0.035940862	0	Wisconsin	WI	
1940	Manufacturing	283894	0.252284516	0	Wisconsin	WI	1
1940	Professional, management, and administrative services	11207	0.009959184	0	Wisconsin	WI	
1940	Trade	172549	0.153336953	0	Wisconsin	WI	
1940	Transportation and utilities	64715	0.057509466	0	Wisconsin	WI	
1950	Agriculture and mining	65008	0.149185433	-0.089744339	Wisconsin	WI	
1950	Arts, food, and other services	33485	0.076843992	-0.011596085	Wisconsin	WI	
1950	Construction	22268	0.051102345	-0.031515249	Wisconsin	WI	
1950	Educational services and public administration	33710	0.07736034	0.015053012	Wisconsin	WI	
1950	Health care and social services	21800	0.050028342	0.031354094	Wisconsin	WI	
1950	Information, financial activities, and real estate	17234	0.039549929	0.003609067	Wisconsin	WI	
1950	Manufacturing	134848	0.309459717	0.057175201	Wisconsin	WI	1
1950	Professional, management, and administrative services	5467	0.012546098	0.002586914	Wisconsin	WI	
1950	Trade	72264	0.165837068	0.012500115	Wisconsin	WI	
1950	Transportation and utilities	29669	0.068086737	0.010577271	Wisconsin	WI	
1960	Agriculture and mining	163260	0.096479098	-0.142450674	Wisconsin	WI	
1960	Arts, food, and other services	99140	0.058587148	-0.029852929	Wisconsin	WI	
1960	Construction	82700	0.048871869	-0.033745724	Wisconsin	WI	
1960	Educational services and public administration	144240	0.085239159	0.022931831	Wisconsin	WI	
1960	Health care and social services	93520	0.055265988	0.036591741	Wisconsin	WI	
1960	Information, financial activities, and real estate	86740	0.051259322	0.015318461	Wisconsin	WI	
1960	Manufacturing	580860	0.343261355	0.090976839	Wisconsin	WI	1
1960	Professional, management, and administrative services	31180	0.018425936	0.008466752	Wisconsin	WI	
1960	Trade	323080	0.190925315	0.037588362	Wisconsin	WI	
1960	Transportation and utilities	87460	0.051684809	-0.005824657	Wisconsin	WI	
1970	Agriculture and mining	227600	0.05613239	-0.182797382	Wisconsin	WI	
1970	Arts, food, and other services	258100	0.063654524	-0.024785553	Wisconsin	WI	
1970	Construction	199400	0.049177498	-0.033440096	Wisconsin	WI	
1970	Educational services and public administration	460600	0.113596567	0.051289239	Wisconsin	WI	
1970	Health care and social services	290800	0.071719239	0.053044992	Wisconsin	WI	
1970	Information, financial activities, and real estate	208900	0.051520458	0.015579596	Wisconsin	WI	
1970	Manufacturing	1289200	0.317952006	0.06566749	Wisconsin	WI	1
1970	Professional, management, and administrative services	125600	0.030976398	0.021017214	Wisconsin	WI	
1970	Trade	809600	0.199669519	0.046332566	Wisconsin	WI	
1970	Transportation and utilities	184900	0.045601401	-0.011908066	Wisconsin	WI	
1980	Agriculture and mining	130580	0.053192009	-0.185737763	Wisconsin	WI	
1980	Arts, food, and other services	132420	0.053941537	-0.034498541	Wisconsin	WI	
1980	Construction	133420	0.054348889	-0.028268705	Wisconsin	WI	
1980	Educational services and public administration	300520	0.122417389	0.060110061	Wisconsin	WI	
1980	Health care and social services	224480	0.091442352	0.072768104	Wisconsin	WI	
1980	Information, financial activities, and real estate	149180	0.060768755	0.024827893	Wisconsin	WI	
1980	Manufacturing	708960	0.288796194	0.036511678	Wisconsin	WI	1
1980	Professional, management, and administrative services	76980	0.031357948	0.021398764	Wisconsin	WI	
1980	Trade	483960	0.197142019	0.043805066	Wisconsin	WI	
1980	Transportation and utilities	114380	0.046592909	-0.010916558	Wisconsin	WI	
1990	Agriculture and mining	110280	0.04088145	-0.198048322	Wisconsin	WI	
1990	Arts, food, and other services	161683	0.059936847	-0.028503231	Wisconsin	WI	
1990	Construction	145483	0.053931411	-0.028686183	Wisconsin	WI	
1990	Educational services and public administration	302509	0.11214188	0.049834552	Wisconsin	WI	
1990	Health care and social services	291276	0.10797774	0.089303492	Wisconsin	WI	
1990	Information, financial activities, and real estate	258161	0.095701813	0.059760951	Wisconsin	WI	
1990	Manufacturing	597637	0.221547579	-0.030736937	Wisconsin	WI	1
1990	Professional, management, and administrative services	138707	0.051419507	0.041460323	Wisconsin	WI	
1990	Trade	563565	0.208916886	0.055579933	Wisconsin	WI	
1990	Transportation and utilities	128255	0.047544889	-0.009964578	Wisconsin	WI	
2000	Agriculture and mining	77028	0.025116357	-0.213813415	Wisconsin	WI	
2000	Arts, food, and other services	346995	0.113143927	0.02470385	Wisconsin	WI	
2000	Construction	198571	0.064747627	-0.017869967	Wisconsin	WI	
2000	Educational services and public administration	427644	0.139440976	0.077133648	Wisconsin	WI	
2000	Health care and social services	286786	0.093511706	0.074837458	Wisconsin	WI	
2000	Information, financial activities, and real estate	251254	0.081925861	0.045985	Wisconsin	WI	
2000	Manufacturing	696668	0.227161064	-0.025123452	Wisconsin	WI	1
2000	Professional, management, and administrative services	206782	0.06742497	0.057465786	Wisconsin	WI	
2000	Trade	435993	0.142163317	-0.011173636	Wisconsin	WI	
2000	Transportation and utilities	139125	0.045364195	-0.012145271	Wisconsin	WI	
2001	Agriculture and mining	70413	0.022822514	-0.216107259	Wisconsin	WI	
2001	Arts, food, and other services	347714	0.112702306	0.024262228	Wisconsin	WI	
2001	Construction	207930	0.067395016	-0.015222578	Wisconsin	WI	
2001	Educational services and public administration	431960	0.140008421	0.077701093	Wisconsin	WI	
2001	Health care and social services	289962	0.093983521	0.075309273	Wisconsin	WI	
2001	Information, financial activities, and real estate	256413	0.083109499	0.047168637	Wisconsin	WI	
2001	Manufacturing	663914	0.215190181	-0.037094335	Wisconsin	WI	1
2001	Professional, management, and administrative services	207276	0.067183039	0.057223855	Wisconsin	WI	
2001	Trade	461977	0.149737638	-0.003599315	Wisconsin	WI	
2001	Transportation and utilities	147684	0.047867867	-0.0096416	Wisconsin	WI	
2002	Agriculture and mining	77663	0.025075084	-0.213854689	Wisconsin	WI	
2002	Arts, food, and other services	372657	0.120319913	0.031879836	Wisconsin	WI	
2002	Construction	202674	0.065437435	-0.017180159	Wisconsin	WI	
2002	Educational services and public administration	433478	0.139957213	0.077649885	Wisconsin	WI	
2002	Health care and social services	283508	0.09153634	0.072862093	Wisconsin	WI	
2002	Information, financial activities, and real estate	257441	0.083120077	0.047179216	Wisconsin	WI	
2002	Manufacturing	659914	0.213066694	-0.039217822	Wisconsin	WI	1
2002	Professional, management, and administrative services	214756	0.069338355	0.059379171	Wisconsin	WI	
2002	Trade	447074	0.144346959	-0.008989994	Wisconsin	WI	
2002	Transportation and utilities	148053	0.047801931	-0.009707536	Wisconsin	WI	
2003	Agriculture and mining	63491	0.020554453	-0.218375319	Wisconsin	WI	
2003	Arts, food, and other services	377422	0.122185866	0.033745789	Wisconsin	WI	
2003	Construction	224029	0.072526714	-0.01009088	Wisconsin	WI	
2003	Educational services and public administration	359434	0.116362466	0.054055138	Wisconsin	WI	
2003	Health care and social services	370579	0.119970527	0.101296279	Wisconsin	WI	
2003	Information, financial activities, and real estate	251851	0.081533754	0.045592893	Wisconsin	WI	
2003	Manufacturing	614639	0.198982038	-0.053302478	Wisconsin	WI	1
2003	Professional, management, and administrative services	230924	0.074758888	0.064799704	Wisconsin	WI	
2003	Trade	458025	0.148280125	-0.005056828	Wisconsin	WI	
2003	Transportation and utilities	138523	0.044845167	-0.012664299	Wisconsin	WI	
2004	Agriculture and mining	66251	0.021110635	-0.217819137	Wisconsin	WI	
2004	Arts, food, and other services	400590	0.127646517	0.039206439	Wisconsin	WI	
2004	Construction	220368	0.070219445	-0.012398148	Wisconsin	WI	
2004	Educational services and public administration	392100	0.12494121	0.062633882	Wisconsin	WI	
2004	Health care and social services	378033	0.120458812	0.101784565	Wisconsin	WI	
2004	Information, financial activities, and real estate	239613	0.076351793	0.040410932	Wisconsin	WI	
2004	Manufacturing	594759	0.189517748	-0.062766768	Wisconsin	WI	1
2004	Professional, management, and administrative services	221892	0.070705062	0.060745878	Wisconsin	WI	
2004	Trade	467506	0.148969052	-0.004367901	Wisconsin	WI	
2004	Transportation and utilities	157164	0.050079725	-0.007429741	Wisconsin	WI	
2005	Agriculture and mining	72726	0.022873458	-0.216056314	Wisconsin	WI	
2005	Arts, food, and other services	366441	0.115251394	0.026811317	Wisconsin	WI	
2005	Construction	240067	0.075504805	-0.007112788	Wisconsin	WI	
2005	Educational services and public administration	368623	0.115937667	0.053630339	Wisconsin	WI	
2005	Health care and social services	409902	0.128920554	0.110246307	Wisconsin	WI	
2005	Information, financial activities, and real estate	254072	0.079909596	0.043968734	Wisconsin	WI	
2005	Manufacturing	621960	0.195616094	-0.056668423	Wisconsin	WI	1
2005	Professional, management, and administrative services	236253	0.074305243	0.064346059	Wisconsin	WI	
2005	Trade	473801	0.149017784	-0.004319169	Wisconsin	WI	
2005	Transportation and utilities	135648	0.042663406	-0.014846061	Wisconsin	WI	
2006	Agriculture and mining	75301	0.02332062	-0.215609152	Wisconsin	WI	
2006	Arts, food, and other services	389398	0.120596046	0.032155969	Wisconsin	WI	
2006	Construction	227633	0.070497639	-0.012119954	Wisconsin	WI	
2006	Educational services and public administration	367133	0.113700605	0.051393277	Wisconsin	WI	
2006	Health care and social services	418045	0.129467984	0.110793737	Wisconsin	WI	
2006	Information, financial activities, and real estate	254780	0.078905029	0.042964168	Wisconsin	WI	
2006	Manufacturing	630260	0.195190689	-0.057093827	Wisconsin	WI	1
2006	Professional, management, and administrative services	249460	0.077257432	0.067298248	Wisconsin	WI	
2006	Trade	469679	0.145458966	-0.007877987	Wisconsin	WI	
2006	Transportation and utilities	147256	0.045604989	-0.011904478	Wisconsin	WI	
2007	Agriculture and mining	73677	0.022612085	-0.216317688	Wisconsin	WI	
2007	Arts, food, and other services	395817	0.121479531	0.033039454	Wisconsin	WI	
2007	Construction	214813	0.065927897	-0.016689696	Wisconsin	WI	
2007	Educational services and public administration	376093	0.115426072	0.053118744	Wisconsin	WI	
2007	Health care and social services	418133	0.128328498	0.10965425	Wisconsin	WI	
2007	Information, financial activities, and real estate	269127	0.082597316	0.046656454	Wisconsin	WI	
2007	Manufacturing	632767	0.194201458	-0.058083058	Wisconsin	WI	1
2007	Professional, management, and administrative services	263574	0.080893054	0.07093387	Wisconsin	WI	
2007	Trade	462853	0.142053438	-0.011283515	Wisconsin	WI	
2007	Transportation and utilities	151448	0.046480652	-0.011028815	Wisconsin	WI	
2008	Agriculture and mining	67809	0.02064805	-0.218281723	Wisconsin	WI	
2008	Arts, food, and other services	392010	0.119368254	0.030928176	Wisconsin	WI	
2008	Construction	211236	0.064322013	-0.018295581	Wisconsin	WI	
2008	Educational services and public administration	384597	0.117110972	0.054803644	Wisconsin	WI	
2008	Health care and social services	420824	0.128142205	0.109467958	Wisconsin	WI	
2008	Information, financial activities, and real estate	259514	0.079022813	0.043081951	Wisconsin	WI	
2008	Manufacturing	660826	0.201223554	-0.051060962	Wisconsin	WI	1
2008	Professional, management, and administrative services	274584	0.083611675	0.073652491	Wisconsin	WI	
2008	Trade	452146	0.137679851	-0.015657102	Wisconsin	WI	
2008	Transportation and utilities	160493	0.048870613	-0.008638853	Wisconsin	WI	
2009	Agriculture and mining	83970	0.025457173	-0.2134726	Wisconsin	WI	
2009	Arts, food, and other services	416155	0.12616565	0.037725573	Wisconsin	WI	
2009	Construction	213817	0.064822869	-0.017794725	Wisconsin	WI	
2009	Educational services and public administration	398552	0.120828951	0.058521623	Wisconsin	WI	
2009	Health care and social services	444536	0.134769914	0.116095666	Wisconsin	WI	
2009	Information, financial activities, and real estate	250753	0.07602075	0.040079889	Wisconsin	WI	
2009	Manufacturing	614301	0.186237544	-0.066046972	Wisconsin	WI	1
2009	Professional, management, and administrative services	267080	0.080970604	0.07101142	Wisconsin	WI	
2009	Trade	459318	0.139251371	-0.014085583	Wisconsin	WI	
2009	Transportation and utilities	149999	0.045475175	-0.012034292	Wisconsin	WI	
2010	Agriculture and mining	78886	0.024200758	-0.214729014	Wisconsin	WI	
